split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_bu,param_lr_bi,param_lr_pu,param_lr_qi,param_lr_yj,param_reg_bu,param_reg_bi,param_reg_pu,param_reg_qi,param_reg_yj
0.9956856264254367,0.939839984365397,0.9661095340994271,0.983512046715482,0.9712867979014357,0.02097895185629469,273,0.44198429584503174,0.010485254106832641,0.07588016986846924,0.008852445399336235,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.7000000000000001, 'reg_bi': 0.2, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.7000000000000001, 'reg_yj': 0.4}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.7000000000000001,0.2,0.30000000000000004,0.7000000000000001,0.4
0.9466225870490292,0.8990461788153942,0.9191889642681881,0.9425637661336512,0.9268553740665657,0.01916782114731479,193,0.4429827332496643,0.012264549087105598,0.07735669612884521,0.005813067188771916,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.4, 'reg_bi': 0.1, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.0, 'reg_yj': 0.5}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.4,0.1,0.30000000000000004,0.0,0.5
1.0899339678621893,1.0346477377494807,1.068604720869631,1.0741563521000521,1.0668356946453383,0.020163805903656778,381,0.43579745292663574,0.007721635347986301,0.07736927270889282,0.005143084606368185,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.6000000000000001, 'reg_bi': 0.30000000000000004, 'reg_pu': 0.7000000000000001, 'reg_qi': 0.8, 'reg_yj': 0.4}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.6000000000000001,0.30000000000000004,0.7000000000000001,0.8,0.4
1.1016758791480532,1.0543066812658093,1.0841153987627308,1.0903978505570708,1.082623952433416,0.017517859901468185,402,0.457149863243103,0.04039268326054208,0.08714574575424194,0.009441945504589416,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.9, 'reg_bi': 0.8, 'reg_pu': 0.5, 'reg_qi': 0.6000000000000001, 'reg_yj': 0.5}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.9,0.8,0.5,0.6000000000000001,0.5
0.99629158804664,0.9369737339402763,0.9663005768336141,0.9780384702618233,0.9694010922705885,0.02155719036599329,267,0.4515559673309326,0.05062953940848138,0.08661365509033203,0.0059812338106307985,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.5, 'reg_bi': 0.6000000000000001, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.7000000000000001, 'reg_yj': 0.2}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.5,0.6000000000000001,0.30000000000000004,0.7000000000000001,0.2
1.0632260051124665,1.015564283464399,1.0414736648877712,1.055941382294164,1.0440513339397002,0.01821536224577232,353,0.4150582551956177,0.004402974301541163,0.0792989730834961,0.001447266162026765,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.9, 'reg_bi': 1.0, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.6000000000000001, 'reg_yj': 0.30000000000000004}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.9,1.0,0.30000000000000004,0.6000000000000001,0.30000000000000004
0.9176116925383186,0.8706106808935147,0.8892278432090094,0.9094092685801266,0.8967148713052423,0.018270941454843356,148,0.4265907406806946,0.021397333001290035,0.07396447658538818,0.0069152498842603785,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.7000000000000001, 'reg_bi': 0.7000000000000001, 'reg_pu': 0.1, 'reg_qi': 0.8, 'reg_yj': 0.8}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.7000000000000001,0.7000000000000001,0.1,0.8,0.8
0.9176178662965585,0.9237008109116296,0.9559338697673269,0.9310926182939738,0.9320862913173722,0.014571770553214977,204,0.47181499004364014,0.05956904238587569,0.07549929618835449,0.005275765004131685,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.9, 'reg_bi': 0.6000000000000001, 'reg_pu': 0.6000000000000001, 'reg_qi': 0.9, 'reg_yj': 0.0}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.9,0.6000000000000001,0.6000000000000001,0.9,0.0
0.9159889282898139,0.8691737404240863,0.8886562295780522,0.9095377253049066,0.8958391558992148,0.018414009233135357,146,0.4272611737251282,0.01676281501795317,0.08426201343536377,0.0034521052033483425,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.7000000000000001, 'reg_bi': 0.8, 'reg_pu': 0.1, 'reg_qi': 0.7000000000000001, 'reg_yj': 0.8}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.7000000000000001,0.8,0.1,0.7000000000000001,0.8
1.0369108253456707,0.9796391930676696,1.0041662206871933,1.017400883528177,1.0095292806571776,0.02082000762269781,317,0.4669685959815979,0.04487193978219153,0.06706595420837402,0.006022597766228751,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.6000000000000001, 'reg_bi': 0.8, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.4, 'reg_yj': 0.2}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.6000000000000001,0.8,0.30000000000000004,0.4,0.2
1.0891344043139326,1.0456399845172262,1.0864485239396127,1.0751277702541027,1.0740876707562184,0.017244908969721452,390,0.4342706799507141,0.012023417359823254,0.0759575366973877,0.009237513468014047,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.5, 'reg_bi': 1.0, 'reg_pu': 0.9, 'reg_qi': 0.2, 'reg_yj': 0.8}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.5,1.0,0.9,0.2,0.8
0.8862482566996437,0.8041446516562137,0.844406409176814,0.8423209189205859,0.8442800591133143,0.02905182754589622,80,0.43047797679901123,0.0034720501788264198,0.07414752244949341,0.0033612090722347056,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.1, 'reg_bi': 1.0, 'reg_pu': 0.2, 'reg_qi': 0.8, 'reg_yj': 1.0}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.1,1.0,0.2,0.8,1.0
1.013155916249089,0.9479903579020603,0.95944656851874,0.9997541515165405,0.9800867485466075,0.02709507296588595,284,0.45304518938064575,0.028761713989641672,0.08497875928878784,0.013912732034875043,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.6000000000000001, 'reg_bi': 0.0, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.30000000000000004, 'reg_yj': 0.1}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.6000000000000001,0.0,0.30000000000000004,0.30000000000000004,0.1
0.8105523338212681,0.7571925880833243,0.7791253928006443,0.7712625777475709,0.779533223113202,0.019556706669230733,21,0.4633418321609497,0.05555337789954435,0.07990676164627075,0.013262126279757945,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.2, 'reg_bi': 0.6000000000000001, 'reg_pu': 0.0, 'reg_qi': 0.9, 'reg_yj': 0.7000000000000001}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.2,0.6000000000000001,0.0,0.9,0.7000000000000001
1.06356461094884,1.0049424274649073,1.0398852544176576,1.042045100922007,1.037609348438353,0.02100987283395901,347,0.4299204349517822,0.01533439798668842,0.07878106832504272,0.007203061538195822,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.4, 'reg_bi': 0.30000000000000004, 'reg_pu': 0.9, 'reg_qi': 0.8, 'reg_yj': 0.2}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.4,0.30000000000000004,0.9,0.8,0.2
1.1302094983257278,1.056489716315087,1.0984955706351909,1.0904653784159688,1.0939150409229936,0.026224149099745638,419,0.4370964765548706,0.04492689179838963,0.07803642749786377,0.007437166128432935,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.4, 'reg_bi': 0.8, 'reg_pu': 0.8, 'reg_qi': 1.0, 'reg_yj': 0.9}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.4,0.8,0.8,1.0,0.9
1.0377079360118415,0.9912314008602491,1.0243058488176635,1.0279635688529785,1.0203021886356831,0.01748425566969974,327,0.4490101933479309,0.0012236367163686124,0.08127754926681519,0.009285553767165323,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.6000000000000001, 'reg_bi': 0.9, 'reg_pu': 0.5, 'reg_qi': 0.2, 'reg_yj': 1.0}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.6000000000000001,0.9,0.5,0.2,1.0
1.0666175202070411,1.02859138839737,7.422101416709492,1.0621936691816052,2.6448759986238772,2.758171578105765,492,0.45366305112838745,0.006639810016404443,0.07982522249221802,0.0035382337808306207,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.5, 'reg_bi': 0.7000000000000001, 'reg_pu': 0.5, 'reg_qi': 0.0, 'reg_yj': 0.5}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.5,0.7000000000000001,0.5,0.0,0.5
1.242221853276521,1.174850018124383,7.422101416709492,1.1959911369245457,2.7587911062587356,2.6924736983617197,495,0.4713894724845886,0.05715780825856404,0.07010573148727417,0.012439543499775108,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.5, 'reg_bi': 0.8, 'reg_pu': 0.9, 'reg_qi': 0.0, 'reg_yj': 0.2}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.5,0.8,0.9,0.0,0.2
1.0585166028292277,1.0082569053933703,1.04524698035566,1.0410521316406443,1.0382681550547255,0.018487355622998396,350,0.44710004329681396,0.010769192947906769,0.07788217067718506,0.0057405926255916645,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 155, 'lr_bu': 0.13579, 'lr_bi': 0.01066, 'lr_pu': 0.22783, 'lr_qi': 0.0089, 'lr_yj': 0.1441, 'reg_bu': 0.30000000000000004, 'reg_bi': 0.9, 'reg_pu': 0.6000000000000001, 'reg_qi': 0.1, 'reg_yj': 0.30000000000000004}",1,True,155,0.13579,0.01066,0.22783,0.0089,0.1441,0.30000000000000004,0.9,0.6000000000000001,0.1,0.30000000000000004
