split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi,param_lr_bu,param_lr_bi
0.7013130698151193,0.6930023535187544,0.7035313380628582,0.6892442544014747,0.6967727539495516,0.005856345964629205,492,1.6056166291236877,0.028053418013470194,0.07398152351379395,0.006579374615556893,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.004, 'reg_bi': 0.035, 'lr_bu': 0.049, 'lr_bi': 0.04}",1,True,577,0.00263,0.00942,0.004,0.035,0.049,0.04
0.6925953320855393,0.6834998508081197,0.6932656518262821,0.6822129175762507,0.6878934380740479,0.005063111940403179,240,1.6462844610214233,0.0629044524916816,0.07735919952392578,0.004561371519972058,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.009000000000000001, 'reg_bi': 0.021, 'lr_bu': 0.014, 'lr_bi': 0.026000000000000002}",1,True,577,0.00263,0.00942,0.009000000000000001,0.021,0.014,0.026000000000000002
0.6700838575390158,0.6745693823887923,0.675691998010678,0.6716511778024766,0.6729991039352407,0.002237913053120276,3,1.6134730577468872,0.012621501919592071,0.07043802738189697,0.011507161908760727,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.001, 'reg_bi': 0.009000000000000001, 'lr_bu': 0.0, 'lr_bi': 0.022}",1,True,577,0.00263,0.00942,0.001,0.009000000000000001,0.0,0.022
0.6882795865180165,0.6780205387140743,0.6801702887128093,0.6793412865217962,0.681452925116674,0.004015244575527967,73,1.624584674835205,0.025662121106176404,0.07555729150772095,0.014792585926325956,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.034, 'reg_bi': 0.011, 'lr_bu': 0.003, 'lr_bi': 0.001}",1,True,577,0.00263,0.00942,0.034,0.011,0.003,0.001
0.6825609386710052,0.6821482125101391,0.6835753034164552,0.6747366810824081,0.680755283920002,0.0035134288527772627,50,1.6168851256370544,0.031153978294950764,0.07952344417572021,0.00797729842808639,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.006, 'reg_bi': 0.004, 'lr_bu': 0.025, 'lr_bi': 0.021}",1,True,577,0.00263,0.00942,0.006,0.004,0.025,0.021
0.6919260412126845,0.6822536113582076,0.6868097697322334,0.681906748957731,0.6857240428152142,0.004069988143493931,175,1.6609036326408386,0.05505185778821335,0.08138179779052734,0.007091641370979508,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.049, 'reg_bi': 0.037, 'lr_bu': 0.004, 'lr_bi': 0.04}",1,True,577,0.00263,0.00942,0.049,0.037,0.004,0.04
0.6868650540412121,0.6805007676223112,0.6883107633920743,0.6785656372105113,0.6835605555665273,0.004116907097625537,117,1.6051278114318848,0.02491350449908891,0.08436375856399536,0.010687937070947643,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.016, 'reg_bi': 0.011, 'lr_bu': 0.009000000000000001, 'lr_bi': 0.038}",1,True,577,0.00263,0.00942,0.016,0.011,0.009000000000000001,0.038
0.6951304658541707,0.6863270620954858,0.6918526316131419,0.6835390258584706,0.6892122963553173,0.004541659260539244,299,1.6124159693717957,0.04038887960478333,0.0730060338973999,0.005104101441046422,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.041, 'reg_bi': 0.037, 'lr_bu': 0.021, 'lr_bi': 0.011}",1,True,577,0.00263,0.00942,0.041,0.037,0.021,0.011
0.6899395275558506,0.6874019949969409,0.6921138440670527,0.6821351139003895,0.6878976201300584,0.0037214934012416183,241,1.6355025172233582,0.026940112597021674,0.07622486352920532,0.009247159317132792,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.03, 'reg_bi': 0.014, 'lr_bu': 0.039, 'lr_bi': 0.041}",1,True,577,0.00263,0.00942,0.03,0.014,0.039,0.041
0.6893523022839496,0.6904532445490185,0.6916599156062297,0.6799167103773436,0.6878455432041354,0.004649899354980118,238,1.6591029167175293,0.0696319788923579,0.07229888439178467,0.0034537604112160735,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.036000000000000004, 'reg_bi': 0.013000000000000001, 'lr_bu': 0.042, 'lr_bi': 0.004}",1,True,577,0.00263,0.00942,0.036000000000000004,0.013000000000000001,0.042,0.004
0.6919462394010854,0.687267131600855,0.6900990587523712,0.6823729601462736,0.6879213474751462,0.0036109133811202143,244,1.5968019366264343,0.015278729660532299,0.07535052299499512,0.009544437006493893,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.048, 'reg_bi': 0.03, 'lr_bu': 0.014, 'lr_bi': 0.006}",1,True,577,0.00263,0.00942,0.048,0.03,0.014,0.006
0.7034866622016206,0.6905513840076528,0.7025078555717035,0.6883003067419925,0.6962115521307424,0.006840978920204106,490,1.621715486049652,0.0631602405541596,0.07866412401199341,0.007976305230657309,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.009000000000000001, 'reg_bi': 0.046, 'lr_bu': 0.036000000000000004, 'lr_bi': 0.049}",1,True,577,0.00263,0.00942,0.009000000000000001,0.046,0.036000000000000004,0.049
0.6841302491541972,0.6846072163953647,0.6895066851263235,0.6771122192289524,0.6838390924762094,0.004417216790542583,123,1.624952793121338,0.027347744596653255,0.08006167411804199,0.008633528481660987,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.03, 'reg_bi': 0.007, 'lr_bu': 0.033, 'lr_bi': 0.028}",1,True,577,0.00263,0.00942,0.03,0.007,0.033,0.028
