split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.7479109732400492,0.7459513108920034,0.7427594668880817,0.7455405836733782,0.002123052371732751,919,2.178301970163981,0.05183117347514308,0.13570833206176758,0.021815450595724945,"{'lr_all': 0.09789594422387535, 'n_epochs': 200, 'n_factors': 17, 'reg_all': 0.055436731760500235, 'reg_bi': 0, 'reg_bu': 0}",0.09789594422387535,200,17,0.055436731760500235,0,0
0.7258012239813706,0.7161109147459744,0.7213081596091778,0.721073432778841,0.003959532445719738,454,3.151224374771118,0.057796754973842256,0.11773935953776042,0.009873362440809844,"{'lr_all': 0.0332658376867814, 'n_epochs': 200, 'n_factors': 104, 'reg_all': 0.08878421135349257, 'reg_bi': 0, 'reg_bu': 0}",0.0332658376867814,200,104,0.08878421135349257,0,0
0.7215212129828409,0.712685950480499,0.7174580613127655,0.7172217415920352,0.0036108494964598725,61,3.166881720225016,0.0911130606331264,0.10280513763427734,0.0009727598988959007,"{'lr_all': 0.02630220606533877, 'n_epochs': 200, 'n_factors': 115, 'reg_all': 0.14068609032215168, 'reg_bi': 0, 'reg_bu': 0}",0.02630220606533877,200,115,0.14068609032215168,0,0
0.7308964236018476,0.7199917151456063,0.7256286585845172,0.725505599110657,0.0044526789205664285,669,1.3794459501902263,0.01762504796922547,0.10747893651326497,0.002862123279997439,"{'lr_all': 0.0784772525340246, 'n_epochs': 200, 'n_factors': 21, 'reg_all': 0.09080967106205551, 'reg_bi': 0, 'reg_bu': 0}",0.0784772525340246,200,21,0.09080967106205551,0,0
0.7224012606488524,0.7122187124032822,0.7189022772031765,0.7178407500851036,0.00422423184813082,133,7.642422676086426,0.014802900860735359,0.11430064837137859,0.007450647593726826,"{'lr_all': 0.04534964936744652, 'n_epochs': 200, 'n_factors': 392, 'reg_all': 0.13323359105688165, 'reg_bi': 0, 'reg_bu': 0}",0.04534964936744652,200,392,0.13323359105688165,0,0
0.773112573032251,0.7583398776179203,0.7644551603777268,0.7653025370092994,0.006060619760274697,967,1.8300165335337322,0.004303707661076021,0.0996231238047282,0.0038011655631435713,"{'lr_all': 0.04179325582995161, 'n_epochs': 200, 'n_factors': 45, 'reg_all': 0.013799989212176317, 'reg_bi': 0, 'reg_bu': 0}",0.04179325582995161,200,45,0.013799989212176317,0,0
0.7214367980556777,0.7117056474177135,0.7186804740766042,0.7172743065166651,0.004095265851334258,65,3.179554303487142,0.06398877548617488,0.12813941637674967,0.020885634051793237,"{'lr_all': 0.044793899262158834, 'n_epochs': 200, 'n_factors': 122, 'reg_all': 0.15624178636373737, 'reg_bi': 0, 'reg_bu': 0}",0.044793899262158834,200,122,0.15624178636373737,0,0
0.7248505955756217,0.7185190285306979,0.7217746711081252,0.7217147650714816,0.0025851984915425657,496,2.9371725718180337,0.016520576710861917,0.1192184289296468,0.011966691176894705,"{'lr_all': 0.026185082687740238, 'n_epochs': 200, 'n_factors': 98, 'reg_all': 0.0939134944499957, 'reg_bi': 0, 'reg_bu': 0}",0.026185082687740238,200,98,0.0939134944499957,0,0
0.7228504339046031,0.7145782744210045,0.7200592705155332,0.7191626596137136,0.003436091671504015,292,3.586939970652262,0.04907743324810305,0.11292044321695964,0.01264202118433669,"{'lr_all': 0.04332204197153801, 'n_epochs': 200, 'n_factors': 157, 'reg_all': 0.09592943061194809, 'reg_bi': 0, 'reg_bu': 0}",0.04332204197153801,200,157,0.09592943061194809,0,0
0.7255698289282955,0.7176303145173172,0.7227576238604015,0.7219859224353381,0.0032869047838979385,517,2.5540829499562583,0.03718676547215782,0.11462998390197754,0.013038334168210132,"{'lr_all': 0.07583395561199434, 'n_epochs': 200, 'n_factors': 90, 'reg_all': 0.06277909998060405, 'reg_bi': 0, 'reg_bu': 0}",0.07583395561199434,200,90,0.06277909998060405,0,0
0.7224156974543711,0.7131920553751891,0.7202033188440666,0.7186036905578757,0.003931751203700511,232,1.2771166960398357,0.047512009992029515,0.10240825017293294,0.008083725093470742,"{'lr_all': 0.026722158631489856, 'n_epochs': 200, 'n_factors': 20, 'reg_all': 0.130937281594996, 'reg_bi': 0, 'reg_bu': 0}",0.026722158631489856,200,20,0.130937281594996,0,0
0.7292700981162055,0.7195201050220374,0.7280309125983416,0.7256070385788616,0.004333740899870382,674,8.067081054051718,0.12134267572355342,0.1352256933848063,0.00854146822617814,"{'lr_all': 0.12090460666891292, 'n_epochs': 200, 'n_factors': 249, 'reg_all': 0.11760878167982258, 'reg_bi': 0, 'reg_bu': 0}",0.12090460666891292,200,249,0.11760878167982258,0,0
0.723930542007012,0.7146126021342821,0.7206925075488899,0.7197452172300615,0.0038625570182684336,354,1.8595889409383137,0.05976072365524947,0.11487038930257161,0.008876954235532374,"{'lr_all': 0.07170022273216811, 'n_epochs': 200, 'n_factors': 40, 'reg_all': 0.10189627450045485, 'reg_bi': 0, 'reg_bu': 0}",0.07170022273216811,200,40,0.10189627450045485,0,0
0.7278345914468111,0.7203093305885534,0.7241572420621737,0.7241003880325128,0.00307243790625867,610,4.9294077555338545,0.5089673648877866,0.22787928581237793,0.048090832474179994,"{'lr_all': 0.08545214582136534, 'n_epochs': 200, 'n_factors': 112, 'reg_all': 0.04241270466808211, 'reg_bi': 0, 'reg_bu': 0}",0.08545214582136534,200,112,0.04241270466808211,0,0
0.7363557196450307,0.7281608819895565,0.7326066466617676,0.7323744160987848,0.0033495561224020525,820,16.011700948079426,0.723095226102743,0.1302495002746582,0.0014525452824306617,"{'lr_all': 0.036171298855249445, 'n_epochs': 200, 'n_factors': 239, 'reg_all': 0.05611829062871859, 'reg_bi': 0, 'reg_bu': 0}",0.036171298855249445,200,239,0.05611829062871859,0,0
0.7323757023417735,0.7236423221774749,0.7267401303291969,0.7275860516161484,0.003615215013553071,731,9.99619460105896,1.897611317930754,0.3107098738352458,0.23450438436357363,"{'lr_all': 0.0743490199225829, 'n_epochs': 200, 'n_factors': 88, 'reg_all': 0.0342909147155413, 'reg_bi': 0, 'reg_bu': 0}",0.0743490199225829,200,88,0.0342909147155413,0,0
0.723079440264156,0.7128108452444772,0.7207275276700659,0.7188726043928998,0.004392536563511088,263,13.348755041758219,2.1509644721550374,0.09865673383076985,0.0031558388336734413,"{'lr_all': 0.06463318703724244, 'n_epochs': 200, 'n_factors': 291, 'reg_all': 0.15305046024928337, 'reg_bi': 0, 'reg_bu': 0}",0.06463318703724244,200,291,0.15305046024928337,0,0
0.729684531300017,0.7255772594951059,0.7278043527309632,0.7276887145086954,0.001678779232794153,734,1.6311376094818115,0.015097289079744738,0.1322325070699056,0.01578306658723041,"{'lr_all': 0.10922969717499956, 'n_epochs': 200, 'n_factors': 22, 'reg_all': 0.09494005085439194, 'reg_bi': 0, 'reg_bu': 0}",0.10922969717499956,200,22,0.09494005085439194,0,0
0.7230504215689953,0.7126276947599325,0.7203623405032376,0.7186801522773885,0.00441819167039174,247,5.758488178253174,0.08188879210793892,0.10826317469278972,0.003291722318793413,"{'lr_all': 0.04931804484162387, 'n_epochs': 200, 'n_factors': 292, 'reg_all': 0.17454627667057598, 'reg_bi': 0, 'reg_bu': 0}",0.04931804484162387,200,292,0.17454627667057598,0,0
0.729099286312856,0.7206823614904211,0.724369451014207,0.7247170329391613,0.0034449737069675505,637,1.5777564843495686,0.04285003604805408,0.10149796803792317,0.0006932279295036284,"{'lr_all': 0.062327957478154825, 'n_epochs': 200, 'n_factors': 36, 'reg_all': 0.06327060173024107, 'reg_bi': 0, 'reg_bu': 0}",0.062327957478154825,200,36,0.06327060173024107,0,0
0.7387233010589281,0.7275533081053666,0.7414683497738994,0.7359149863127313,0.006017866174679697,868,2.311588684717814,0.032475822273050486,0.11647868156433105,0.019106851155815813,"{'lr_all': 0.1258398645459285, 'n_epochs': 200, 'n_factors': 81, 'reg_all': 0.18897883828710454, 'reg_bi': 0, 'reg_bu': 0}",0.1258398645459285,200,81,0.18897883828710454,0,0
0.7253312184582585,0.7148057196442346,0.7235552541999266,0.7212307307674731,0.004600658518953106,465,4.795118967692058,0.12050635680847234,0.12425724665323894,0.013806959966706299,"{'lr_all': 0.08182388557712046, 'n_epochs': 200, 'n_factors': 220, 'reg_all': 0.15311224233367438, 'reg_bi': 0, 'reg_bu': 0}",0.08182388557712046,200,220,0.15311224233367438,0,0
0.7215171500361209,0.7120876088847473,0.7186612025452492,0.7174219871553724,0.003948063041394912,82,1.7420460383097331,0.01641174422804593,0.10799614588419597,0.003369278938035497,"{'lr_all': 0.04562792396164855, 'n_epochs': 200, 'n_factors': 37, 'reg_all': 0.15796846075456383, 'reg_bi': 0, 'reg_bu': 0}",0.04562792396164855,200,37,0.15796846075456383,0,0
0.7249218505654662,0.7172464771783549,0.7215483365569371,0.7212388881002528,0.003141088762239663,466,5.863230625788371,0.020865888100490674,0.11712972323099773,0.005453355695455152,"{'lr_all': 0.02344289224926817, 'n_epochs': 200, 'n_factors': 259, 'reg_all': 0.12383376067163832, 'reg_bi': 0, 'reg_bu': 0}",0.02344289224926817,200,259,0.12383376067163832,0,0
0.7464086697862716,0.7430418829759271,0.7456400585983077,0.7450302037868356,0.0014405451571967117,916,1.8020040194193523,0.11186025926566352,0.1308112939198812,0.0213075825832805,"{'lr_all': 0.041916852980847186, 'n_epochs': 200, 'n_factors': 38, 'reg_all': 0.02628123236870808, 'reg_bi': 0, 'reg_bu': 0}",0.041916852980847186,200,38,0.02628123236870808,0,0
0.7297702429633777,0.718667140921324,0.7295845588466121,0.7260073142437712,0.005190839877481587,688,12.202801386515299,0.034116060959027944,0.13293584187825522,0.008633140672064015,"{'lr_all': 0.05852942250664733, 'n_epochs': 200, 'n_factors': 583, 'reg_all': 0.23052101790298968, 'reg_bi': 0, 'reg_bu': 0}",0.05852942250664733,200,583,0.23052101790298968,0,0
0.721053569590593,0.7115713373655905,0.7186507949296909,0.7170919006286248,0.004024988246247095,52,2.253734588623047,0.01611887199728451,0.11870288848876953,0.0031910722560646535,"{'lr_all': 0.043825006921158066, 'n_epochs': 200, 'n_factors': 57, 'reg_all': 0.15726236424996715, 'reg_bi': 0, 'reg_bu': 0}",0.043825006921158066,200,57,0.15726236424996715,0,0
0.7237627265749148,0.7139549089284121,0.7199044180826689,0.719207351195332,0.0040342490776540535,296,7.433955669403076,0.02667107223942727,0.1275294621785482,0.0032531616304750472,"{'lr_all': 0.036812733848921336, 'n_epochs': 200, 'n_factors': 327, 'reg_all': 0.11051434948611405, 'reg_bi': 0, 'reg_bu': 0}",0.036812733848921336,200,327,0.11051434948611405,0,0
0.7208046178998628,0.7117533047159988,0.7175658222947787,0.7167079149702135,0.003744646963444799,24,2.7103216648101807,0.023709081692857775,0.1357126235961914,0.01952096428064885,"{'lr_all': 0.030024222893221333, 'n_epochs': 200, 'n_factors': 76, 'reg_all': 0.1542540574428729, 'reg_bi': 0, 'reg_bu': 0}",0.030024222893221333,200,76,0.1542540574428729,0,0
0.7235704698531749,0.7129776802970784,0.7217466695092146,0.719431606553156,0.004623954657564794,322,3.0900076230367026,0.03110428440053258,0.12105425198872884,0.0032191551798399975,"{'lr_all': 0.06163076583609936, 'n_epochs': 200, 'n_factors': 95, 'reg_all': 0.1686959833071634, 'reg_bi': 0, 'reg_bu': 0}",0.06163076583609936,200,95,0.1686959833071634,0,0
0.7355819373366052,0.7274398183571089,0.7313885988883212,0.7314701181940118,0.003324505919879265,803,6.601130565007527,0.017282906869047716,0.14378555615743002,0.019347471484089496,"{'lr_all': 0.0707315222081204, 'n_epochs': 200, 'n_factors': 285, 'reg_all': 0.033733057297881675, 'reg_bi': 0, 'reg_bu': 0}",0.0707315222081204,200,285,0.033733057297881675,0,0
0.723507538128085,0.7152594056096994,0.7208976865057064,0.7198882100811635,0.0034421121905978446,370,3.153113047281901,0.004013377468184197,0.12115367253621419,0.0026972393384908856,"{'lr_all': 0.05352934520214335, 'n_epochs': 200, 'n_factors': 102, 'reg_all': 0.08358805109113637, 'reg_bi': 0, 'reg_bu': 0}",0.05352934520214335,200,102,0.08358805109113637,0,0
0.7343525621965049,0.7294184838576616,0.73151218233589,0.7317610761300188,0.002022002860866348,807,2.6846930185953775,0.03094250552830254,0.13894573847452799,0.010556212558307958,"{'lr_all': 0.022791288235875812, 'n_epochs': 200, 'n_factors': 75, 'reg_all': 0.06431677877299652, 'reg_bi': 0, 'reg_bu': 0}",0.022791288235875812,200,75,0.06431677877299652,0,0
0.7329289457171061,0.7215885424439343,0.7338504348819138,0.7294559743476515,0.005575819768723612,771,2.822487751642863,0.00748499711735825,0.1196916898091634,0.004458886224653114,"{'lr_all': 0.07102267319866638, 'n_epochs': 200, 'n_factors': 82, 'reg_all': 0.23759749573249678, 'reg_bi': 0, 'reg_bu': 0}",0.07102267319866638,200,82,0.23759749573249678,0,0
0.7219677325763958,0.7136072229439687,0.7192058624627053,0.7182602726610233,0.0034780392352838016,190,3.2058778603871665,0.008132067466460597,0.13873759905497232,0.010054205623353102,"{'lr_all': 0.020524431682076655, 'n_epochs': 200, 'n_factors': 104, 'reg_all': 0.17176413582413458, 'reg_bi': 0, 'reg_bu': 0}",0.020524431682076655,200,104,0.17176413582413458,0,0
0.7270742946002561,0.717083813763307,0.7256905777807975,0.7232828953814535,0.00441966271265465,576,5.5269200801849365,0.012185559958174988,0.12747343381245932,0.00448385717935545,"{'lr_all': 0.10076331174936573, 'n_epochs': 200, 'n_factors': 218, 'reg_all': 0.1360042647162984, 'reg_bi': 0, 'reg_bu': 0}",0.10076331174936573,200,218,0.1360042647162984,0,0
0.7221152400792321,0.7136739915889174,0.7194290762227891,0.7184061026303129,0.003521223768993554,204,3.1946860949198403,0.04127042095835886,0.12438130378723145,0.010276313079045425,"{'lr_all': 0.049356100575441056, 'n_epochs': 200, 'n_factors': 95, 'reg_all': 0.10058907726721728, 'reg_bi': 0, 'reg_bu': 0}",0.049356100575441056,200,95,0.10058907726721728,0,0
0.7415881369716807,0.7328648918842308,0.736635168886506,0.7370293992474725,0.0035721435578711584,878,1.5885335604349773,0.012455485054180083,0.1329207420349121,0.005492723663792726,"{'lr_all': 0.04146262998091681, 'n_epochs': 200, 'n_factors': 18, 'reg_all': 0.0641685080664921, 'reg_bi': 0, 'reg_bu': 0}",0.04146262998091681,200,18,0.0641685080664921,0,0
0.7263149354744641,0.718700842678747,0.7239208958787767,0.722978891343996,0.0031790073590256115,564,3.870042006174723,0.009512581724945747,0.14667161305745444,0.015921083460706534,"{'lr_all': 0.022492201454183916, 'n_epochs': 200, 'n_factors': 129, 'reg_all': 0.10463322821496335, 'reg_bi': 0, 'reg_bu': 0}",0.022492201454183916,200,129,0.10463322821496335,0,0
0.7208999075775556,0.7115427467606391,0.7182359191961244,0.7168928578447731,0.0039363244262915886,36,38.00681805610657,48.39669254226122,34.34385355313619,48.37634373353412,"{'lr_all': 0.03687997496714715, 'n_epochs': 200, 'n_factors': 123, 'reg_all': 0.15227180240846655, 'reg_bi': 0, 'reg_bu': 0}",0.03687997496714715,200,123,0.15227180240846655,0,0
0.7227826851544558,0.7128385248097538,0.7195119588193202,0.7183777229278432,0.004138151723770838,199,107.3710909684499,0.44252451035348267,0.07753427823384602,0.004930531218853564,"{'lr_all': 0.06151340302001891, 'n_epochs': 200, 'n_factors': 215, 'reg_all': 0.11569614065736644, 'reg_bi': 0, 'reg_bu': 0}",0.06151340302001891,200,215,0.11569614065736644,0,0
0.7336488435808239,0.7241457674429402,0.7333640562730267,0.7303862224322636,0.004414199422167738,790,105.74383131663005,0.1896605745771744,0.07449992497762044,0.01433728935327231,"{'lr_all': 0.14719993859349575, 'n_epochs': 200, 'n_factors': 168, 'reg_all': 0.11530567380961398, 'reg_bi': 0, 'reg_bu': 0}",0.14719993859349575,200,168,0.11530567380961398,0,0
0.7245109010178498,0.7149197981125861,0.7216511803177229,0.7203606264827197,0.004020485927150314,404,4.144466320673625,0.8434828353175462,0.18059968948364258,0.0302666143882849,"{'lr_all': 0.08489753517507856, 'n_epochs': 200, 'n_factors': 242, 'reg_all': 0.1070544942298235, 'reg_bi': 0, 'reg_bu': 0}",0.08489753517507856,200,242,0.1070544942298235,0,0
0.725106282717614,0.715530294656949,0.7208603149486914,0.7204989641077514,0.0039177219279564295,412,1.9442856311798096,0.42302277840308733,0.18791667620340982,0.07583607642204698,"{'lr_all': 0.063015320887948, 'n_epochs': 200, 'n_factors': 70, 'reg_all': 0.07761264543648633, 'reg_bi': 0, 'reg_bu': 0}",0.063015320887948,200,70,0.07761264543648633,0,0
0.7249407917784707,0.7173885374276889,0.7229236559516575,0.7217509950526058,0.0031927508132068285,499,12.91016681989034,0.1464275060215744,0.1505309740702311,0.018673391180046944,"{'lr_all': 0.023733049429741318, 'n_epochs': 200, 'n_factors': 299, 'reg_all': 0.12129181519238486, 'reg_bi': 0, 'reg_bu': 0}",0.023733049429741318,200,299,0.12129181519238486,0,0
0.723719201550571,0.7147674097631953,0.7215436792471462,0.7200100968536375,0.0038120467179186693,379,5.611212968826294,0.7614262409070782,0.6835693518320719,0.09727840227164258,"{'lr_all': 0.019929606253079324, 'n_epochs': 200, 'n_factors': 81, 'reg_all': 0.20545513486730993, 'reg_bi': 0, 'reg_bu': 0}",0.019929606253079324,200,81,0.20545513486730993,0,0
0.7695501463176706,0.7599172026965039,0.7647828049348636,0.764750051316346,0.003932700963442191,966,14.428655624389648,1.1843409564099596,0.08653426170349121,0.007347436012875774,"{'lr_all': 0.023644879545683367, 'n_epochs': 200, 'n_factors': 502, 'reg_all': 0.04677295853301916, 'reg_bi': 0, 'reg_bu': 0}",0.023644879545683367,200,502,0.04677295853301916,0,0
0.7253450692744527,0.7142805944971178,0.7284266146964984,0.7226840928226896,0.006073882263591075,553,3.113041321436564,1.2376024888436994,0.1374476750691732,0.008786604306135492,"{'lr_all': 0.03229575131322002, 'n_epochs': 200, 'n_factors': 20, 'reg_all': 0.09833721221054903, 'reg_bi': 0, 'reg_bu': 0}",0.03229575131322002,200,20,0.09833721221054903,0,0
