split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_all,param_reg_bu,param_reg_bi,param_lr_bu,param_lr_bi,param_reg_pu,param_reg_qi,param_lr_pu,param_lr_qi
0.6859725291347852,0.6783384934143908,0.6752156197371314,0.6580290987132538,0.6743889352498904,0.010223824085583883,118,1.5857410430908203,0.006982598419208769,0.07311427593231201,0.013085354998389863,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.046, 'reg_qi': 0.039, 'lr_pu': 0.007, 'lr_qi': 0.031}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.046,0.039,0.007,0.031
0.6831949596756846,0.676985779587641,0.6778181625800456,0.6577771522901642,0.6739440135333838,0.009633389571561072,99,1.6739541292190552,0.0471481336334113,0.08753359317779541,0.009490601592363765,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.003, 'reg_qi': 0.046, 'lr_pu': 0.014, 'lr_qi': 0.011}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.003,0.046,0.014,0.011
0.6980199329628686,0.6846521690207574,0.6821178253261787,0.6627456185726059,0.6818838864706027,0.012593286010824363,337,1.585112452507019,0.022274078499415647,0.07990729808807373,0.008135971922340604,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.021, 'reg_qi': 0.011, 'lr_pu': 0.04, 'lr_qi': 0.022}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.021,0.011,0.04,0.022
0.7032800468098389,0.6889211166278513,0.6855259335038372,0.6680991877041473,0.6864565711614186,0.01251961392272252,412,1.593919038772583,0.03234721437799945,0.07166504859924316,0.012995670221904126,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.031, 'reg_qi': 0.004, 'lr_pu': 0.031, 'lr_qi': 0.031}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.031,0.004,0.031,0.031
0.6854738340254185,0.6808957154802604,0.6756427972422265,0.6593008549466988,0.6753283004236511,0.009885669922199573,146,1.6932567358016968,0.09345219881093923,0.069394052028656,0.005699883310757129,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.048, 'reg_qi': 0.041, 'lr_pu': 0.034, 'lr_qi': 0.009000000000000001}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.048,0.041,0.034,0.009000000000000001
0.7041710985224722,0.6880045817346717,0.6852810031170723,0.6730396453743077,0.6876240821871309,0.011092163294230621,426,1.6355579495429993,0.04014502808809769,0.07848453521728516,0.009862182203175224,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.013000000000000001, 'reg_qi': 0.003, 'lr_pu': 0.015, 'lr_qi': 0.048}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.013000000000000001,0.003,0.015,0.048
0.6973723888364988,0.6800507998654666,0.6753679834337302,0.6604865803548842,0.678319438122645,0.013159924442554299,246,1.6651225090026855,0.06262533041784961,0.07418984174728394,0.013227441660215769,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.043000000000000003, 'reg_qi': 0.02, 'lr_pu': 0.005, 'lr_qi': 0.048}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.043000000000000003,0.02,0.005,0.048
0.6818443988931024,0.6738711769808613,0.6734372375277692,0.6564195576634404,0.6713930927662933,0.00927032877535914,49,1.6467878818511963,0.02883159961812302,0.07920706272125244,0.007735495229110766,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.001, 'reg_qi': 0.023, 'lr_pu': 0.005, 'lr_qi': 0.009000000000000001}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.001,0.023,0.005,0.009000000000000001
0.6802700650392237,0.674927586920641,0.6714654072509848,0.6525552190051321,0.6698045695539955,0.010441149109456265,20,1.6379410028457642,0.015064514223334845,0.08357411623001099,0.003619901385430123,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.019, 'reg_qi': 0.028, 'lr_pu': 0.024, 'lr_qi': 0.002}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.019,0.028,0.024,0.002
0.6842749369650967,0.6778203478216858,0.6766202102690734,0.6598281418548064,0.6746359092276655,0.009031319533624299,129,1.6024240851402283,0.0517483437804122,0.07644754648208618,0.004670123714736064,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.005, 'reg_qi': 0.025, 'lr_pu': 0.003, 'lr_qi': 0.029}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.005,0.025,0.003,0.029
0.6927192345575284,0.6858693320403693,0.6798806254962004,0.6626757254936526,0.6802862293969376,0.011136034019145678,303,1.655520498752594,0.06981185242228553,0.08252090215682983,0.0019451072700251645,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 577, 'lr_all': 0.00263, 'reg_all': 0.00942, 'reg_bu': 0.00599, 'reg_bi': -0.00036, 'lr_bu': 6e-05, 'lr_bi': 0.02749, 'reg_pu': 0.045, 'reg_qi': 0.017, 'lr_pu': 0.021, 'lr_qi': 0.048}",1,True,577,0.00263,0.00942,0.00599,-0.00036,6e-05,0.02749,0.045,0.017,0.021,0.048
