split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_lr_all,param_n_epochs,param_n_factors,param_reg_all,param_reg_bi,param_reg_bu
0.7114991209011164,0.6976163864568173,0.7084711875045274,0.7067544089118987,0.7060852759435899,0.005176198394314002,368,1.5990785956382751,0.009815459287387803,0.06782948970794678,0.002501303301251206,"{'lr_all': 0.03421737325105658, 'n_epochs': 200, 'n_factors': 46, 'reg_all': 0.09700002027758486, 'reg_bi': 0, 'reg_bu': 0}",0.03421737325105658,200,46,0.09700002027758486,0,0
0.7098778857026892,0.6953590424080278,0.7050908172406608,0.7030070743315469,0.7033337049207311,0.005234875250306926,30,1.4875235557556152,0.005632847935971867,0.08324366807937622,0.015358751319531834,"{'lr_all': 0.03444405542292339, 'n_epochs': 200, 'n_factors': 29, 'reg_all': 0.12285909136861384, 'reg_bi': 0, 'reg_bu': 0}",0.03444405542292339,200,29,0.12285909136861384,0,0
0.7089476855350083,0.693648332025118,0.7066321978564982,0.7035161824557974,0.7031860994681054,0.005834154409254341,14,1.3713539838790894,0.011440291283404274,0.08570122718811035,0.014217651225345131,"{'lr_all': 0.030001735115654467, 'n_epochs': 200, 'n_factors': 22, 'reg_all': 0.14647403564412784, 'reg_bi': 0, 'reg_bu': 0}",0.030001735115654467,200,22,0.14647403564412784,0,0
0.7105296125324857,0.6955871500676704,0.7066505606302242,0.7044222987566199,0.70429740549675,0.0054831991479573775,171,2.9542499780654907,0.014720107414445717,0.07071971893310547,0.009070782366327655,"{'lr_all': 0.053437986583164704, 'n_epochs': 200, 'n_factors': 123, 'reg_all': 0.11923908817925684, 'reg_bi': 0, 'reg_bu': 0}",0.053437986583164704,200,123,0.11923908817925684,0,0
0.7113868004578502,0.6944994551697903,0.7067732420809855,0.705261534746993,0.7044802581139048,0.006188394848598754,202,1.964396595954895,0.06923390025394838,0.07984644174575806,0.011444621625664451,"{'lr_all': 0.020375760612399804, 'n_epochs': 200, 'n_factors': 58, 'reg_all': 0.17074424668374433, 'reg_bi': 0, 'reg_bu': 0}",0.020375760612399804,200,58,0.17074424668374433,0,0
0.7116218847730302,0.6966601610713775,0.7068421581598724,0.7053090553308758,0.7051083148337889,0.005404729520829626,273,4.079083323478699,0.01769852499697327,0.06613337993621826,0.0020985438203573693,"{'lr_all': 0.04385499526108022, 'n_epochs': 200, 'n_factors': 204, 'reg_all': 0.10940189888076873, 'reg_bi': 0, 'reg_bu': 0}",0.04385499526108022,200,204,0.10940189888076873,0,0
0.7119002648335178,0.6969458152594693,0.7067515308656974,0.7053791511063546,0.7052441905162598,0.005372537726933503,283,4.0291266441345215,0.006878561167398249,0.0659794807434082,0.00487634305727035,"{'lr_all': 0.040304779830167566, 'n_epochs': 200, 'n_factors': 204, 'reg_all': 0.10924860603633213, 'reg_bi': 0, 'reg_bu': 0}",0.040304779830167566,200,204,0.10924860603633213,0,0
0.7097592674070111,0.6958660157799046,0.7057761236001561,0.703560693107202,0.7037405249735684,0.005059870472402092,84,1.994437038898468,0.011509051608747892,0.06484800577163696,0.002594682715027144,"{'lr_all': 0.04497202597030807, 'n_epochs': 200, 'n_factors': 67, 'reg_all': 0.12526468482564942, 'reg_bi': 0, 'reg_bu': 0}",0.04497202597030807,200,67,0.12526468482564942,0,0
0.710595470925064,0.6962280221785311,0.70643125803787,0.7035991298913543,0.7042134702582048,0.005239115151123581,158,2.0332292318344116,0.016782810277456362,0.08694803714752197,0.016345107770011455,"{'lr_all': 0.04555925316954586, 'n_epochs': 200, 'n_factors': 72, 'reg_all': 0.10470180651609043, 'reg_bi': 0, 'reg_bu': 0}",0.04555925316954586,200,72,0.10470180651609043,0,0
0.7105684864580797,0.6948926631558191,0.7052446738795781,0.7041907303819406,0.7037241384688544,0.005642911295399439,81,3.006172776222229,0.047465900001411584,0.15183210372924805,0.015745175804493104,"{'lr_all': 0.04308875088729014, 'n_epochs': 200, 'n_factors': 75, 'reg_all': 0.16158529010902084, 'reg_bi': 0, 'reg_bu': 0}",0.04308875088729014,200,75,0.16158529010902084,0,0
0.7137428558994724,0.6972446728566535,0.7081652940378846,0.7069625617793662,0.7065288461433441,0.005939357737653335,395,2.231331765651703,0.04724311610723124,0.14526993036270142,0.014173127192738756,"{'lr_all': 0.06390252990012985, 'n_epochs': 200, 'n_factors': 34, 'reg_all': 0.16955088534449647, 'reg_bi': 0, 'reg_bu': 0}",0.06390252990012985,200,34,0.16955088534449647,0,0
7.43118404427926,7.438018843862768,7.388166130126333,7.4341769327372536,7.422886487751404,0.020191675434479358,498,1807.9203716516495,0.06337839806149011,0.0742642879486084,0.00452295746038062,"{'lr_all': -0.0005818012859931457, 'n_epochs': 200, 'n_factors': 559, 'reg_all': 0.09169525212988129, 'reg_bi': 0, 'reg_bu': 0}",-0.0005818012859931457,200,559,0.09169525212988129,0,0
0.7602591152094875,0.7362854241399438,0.7491440993110285,0.7515937014488668,0.7493205850273317,0.008584361761073635,496,3.474678635597229,0.01784836443690959,0.09077125787734985,0.011172237098418742,"{'lr_all': 0.004763250711864231, 'n_epochs': 200, 'n_factors': 120, 'reg_all': 0.11525237035195637, 'reg_bi': 0, 'reg_bu': 0}",0.004763250711864231,200,120,0.11525237035195637,0,0
0.7090808928635701,0.6945520301029089,0.7038991170107939,0.7023874266991162,0.7024798666690973,0.005206893414521905,1,1.4628673195838928,0.030701767137604728,0.08856689929962158,0.01093653367170863,"{'lr_all': 0.03071612681236327, 'n_epochs': 200, 'n_factors': 26, 'reg_all': 0.14804781564251207, 'reg_bi': 0, 'reg_bu': 0}",0.03071612681236327,200,26,0.14804781564251207,0,0
0.7209914207583095,0.7074663243148379,0.7187766433807726,0.7105517425779877,0.714446532757977,0.005600850770158822,482,1.0742716789245605,0.015635928280994034,0.0824277400970459,0.018487576609035297,"{'lr_all': 0.04753350027098232, 'n_epochs': 200, 'n_factors': 5, 'reg_all': 0.11022728026363035, 'reg_bi': 0, 'reg_bu': 0}",0.04753350027098232,200,5,0.11022728026363035,0,0
0.7100117224360427,0.6951627766581143,0.7043623953661082,0.703620370227818,0.7032893161720208,0.005303123753842811,26,1.5861813426017761,0.007426727218708928,0.07734203338623047,0.0042044619947216415,"{'lr_all': 0.03718023671319054, 'n_epochs': 200, 'n_factors': 33, 'reg_all': 0.14205340109375142, 'reg_bi': 0, 'reg_bu': 0}",0.03718023671319054,200,33,0.14205340109375142,0,0
0.7196185896047604,0.7086257078060066,0.7161045673949403,0.7114922098544064,0.7139602686650285,0.004217922081766319,481,1.1882242560386658,0.01874193986173934,0.09537321329116821,0.015573124531300907,"{'lr_all': 0.03872237603510873, 'n_epochs': 200, 'n_factors': 10, 'reg_all': 0.11042600844901426, 'reg_bi': 0, 'reg_bu': 0}",0.03872237603510873,200,10,0.11042600844901426,0,0
0.7105638684331127,0.6965899345784289,0.7059427214330055,0.7043575621620635,0.7043635216516526,0.005034055613029487,180,1799.0842064619064,0.01358405073747245,0.05091375112533569,0.003992364079476823,"{'lr_all': 0.048831661711478666, 'n_epochs': 200, 'n_factors': 60, 'reg_all': 0.10731369373652964, 'reg_bi': 0, 'reg_bu': 0}",0.048831661711478666,200,60,0.10731369373652964,0,0
0.7100174343635185,0.6952792346593246,0.7050501911832986,0.7028754929604958,0.7033055882916593,0.005308009315341975,28,1.3104206323623657,0.007276418250518226,0.05855369567871094,0.006776148013713176,"{'lr_all': 0.044224984736745056, 'n_epochs': 200, 'n_factors': 40, 'reg_all': 0.1387158236818348, 'reg_bi': 0, 'reg_bu': 0}",0.044224984736745056,200,40,0.1387158236818348,0,0
0.7146239106329401,0.6975734508044368,0.7081749391817606,0.7072452610236374,0.7069043904106936,0.006090728883961933,412,2.8205556869506836,0.10876462301779993,0.0950857400894165,0.008717933790045563,"{'lr_all': 0.05779612912967498, 'n_epochs': 200, 'n_factors': 104, 'reg_all': 0.18359840380219727, 'reg_bi': 0, 'reg_bu': 0}",0.05779612912967498,200,104,0.18359840380219727,0,0
0.7133578451962225,0.6977330220930492,0.7090449358132827,0.7063570294231416,0.7066232081314241,0.005708028562062708,398,4.8387672901153564,0.006992945267933135,0.06055527925491333,0.008101380139977975,"{'lr_all': 0.02944410889246849, 'n_epochs': 200, 'n_factors': 230, 'reg_all': 0.11653280630305039, 'reg_bi': 0, 'reg_bu': 0}",0.02944410889246849,200,230,0.11653280630305039,0,0
0.7128835646959211,0.6958857071412939,0.7066050008454042,0.7056488951366725,0.7052557919548229,0.006081864458054172,285,2.033691644668579,0.06683418446112609,0.060334205627441406,0.012854822329746225,"{'lr_all': 0.043969604973879015, 'n_epochs': 200, 'n_factors': 66, 'reg_all': 0.1860135844154661, 'reg_bi': 0, 'reg_bu': 0}",0.043969604973879015,200,66,0.1860135844154661,0,0
0.7100800420983545,0.696078640980385,0.706146665163964,0.7040788410183657,0.7040960473152672,0.005106180752790503,142,1.1855165362358093,0.006607502407140387,0.047221601009368896,0.0007430327807872467,"{'lr_all': 0.05247792129108236, 'n_epochs': 200, 'n_factors': 34, 'reg_all': 0.11786080789377117, 'reg_bi': 0, 'reg_bu': 0}",0.05247792129108236,200,34,0.11786080789377117,0,0
0.7097877435349974,0.6950191484585906,0.7053268007501947,0.7035955262719666,0.7034323047539373,0.005356971096000005,45,1.084599494934082,0.010498610261308352,0.06813609600067139,0.0135386288323166,"{'lr_all': 0.0433514334670049, 'n_epochs': 200, 'n_factors': 28, 'reg_all': 0.12078058317221613, 'reg_bi': 0, 'reg_bu': 0}",0.0433514334670049,200,28,0.12078058317221613,0,0
0.7115592736276033,0.6975452015677004,0.7073502465436758,0.705155085840428,0.705402451894852,0.005086696632178659,306,6.764385640621185,1.331117956373936,0.6066730618476868,0.07212029216788493,"{'lr_all': 0.036688814896772566, 'n_epochs': 200, 'n_factors': 123, 'reg_all': 0.10705764543104271, 'reg_bi': 0, 'reg_bu': 0}",0.036688814896772566,200,123,0.10705764543104271,0,0
0.7099360039613177,0.6952920898687637,0.7051593817037584,0.7032700424534439,0.7034143794968208,0.005281312345011346,41,2.268148899078369,0.41781518321885147,0.4472910165786743,0.20846349453851587,"{'lr_all': 0.03942719833930029, 'n_epochs': 200, 'n_factors': 61, 'reg_all': 0.11859322115399049, 'reg_bi': 0, 'reg_bu': 0}",0.03942719833930029,200,61,0.11859322115399049,0,0
0.7102712801033502,0.6940443675856249,0.7055887899542581,0.7031958255451908,0.703275065797106,0.00590576842128203,23,13.492510557174683,0.15232233505710374,0.6201686859130859,0.08343235291098212,"{'lr_all': 0.04188205135179475, 'n_epochs': 200, 'n_factors': 35, 'reg_all': 0.1244452975906235, 'reg_bi': 0, 'reg_bu': 0}",0.04188205135179475,200,35,0.1244452975906235,0,0
0.718109594949875,0.6976729622371163,0.7083199552645516,0.7012468128890854,0.7063373313351571,0.0078022698328226925,387,9.111854672431946,0.20733134060390399,0.6382570862770081,0.07085518398424219,"{'lr_all': 0.05303045761044444, 'n_epochs': 200, 'n_factors': 5, 'reg_all': 0.14514141012420181, 'reg_bi': 0, 'reg_bu': 0}",0.05303045761044444,200,5,0.14514141012420181,0,0
0.710215559040118,0.6942830323376807,0.7064106431830256,0.7053165419315117,0.7040564441230841,0.005928414083650968,131,12.089408576488495,0.06869208427422174,0.6447048783302307,0.11533371254605163,"{'lr_all': 0.03825551511640845, 'n_epochs': 200, 'n_factors': 23, 'reg_all': 0.12136963585917482, 'reg_bi': 0, 'reg_bu': 0}",0.03825551511640845,200,23,0.12136963585917482,0,0
0.7143363066010471,0.6979191683241011,0.7093875508498267,0.704779026101547,0.7066055129691304,0.006047593375025258,397,12.872734785079956,0.135402730674986,0.6399720907211304,0.10513294588123846,"{'lr_all': 0.02567424986942358, 'n_epochs': 200, 'n_factors': 28, 'reg_all': 0.11019492820951607, 'reg_bi': 0, 'reg_bu': 0}",0.02567424986942358,200,28,0.11019492820951607,0,0
0.7107890743280391,0.6960180487108181,0.7061522299480599,0.7046777456888824,0.7044092746689499,0.00534379281419248,188,38.423597633838654,0.2680468936090913,0.7841731905937195,0.10563164012713316,"{'lr_all': 0.040200068681327014, 'n_epochs': 200, 'n_factors': 238, 'reg_all': 0.12489785446631271, 'reg_bi': 0, 'reg_bu': 0}",0.040200068681327014,200,238,0.12489785446631271,0,0
0.7173878363502015,0.7019480060390385,0.7117114320467266,0.7105918231689715,0.7104097744012345,0.005523185827920904,464,143.89657980203629,0.0750769594039147,0.5571052432060242,0.011703044890519846,"{'lr_all': 0.04348256004540607, 'n_epochs': 200, 'n_factors': 972, 'reg_all': 0.09173490284456592, 'reg_bi': 0, 'reg_bu': 0}",0.04348256004540607,200,972,0.09173490284456592,0,0
0.7104748916567881,0.6944943287975001,0.7053415464157177,0.7030576663267363,0.7033421082991855,0.005771448270461897,31,13.335228860378265,0.2904675026591359,0.5207884907722473,0.060098209979472524,"{'lr_all': 0.03178616037580149, 'n_epochs': 200, 'n_factors': 29, 'reg_all': 0.13751413651262018, 'reg_bi': 0, 'reg_bu': 0}",0.03178616037580149,200,29,0.13751413651262018,0,0
0.7136773803096469,0.6967439940656541,0.7074134163916733,0.7065764642961039,0.7061028137657696,0.006060189530344871,371,16.39695316553116,0.11985547560525314,0.6106401681900024,0.03992853016401168,"{'lr_all': 0.05496305164006503, 'n_epochs': 200, 'n_factors': 69, 'reg_all': 0.1795336673649866, 'reg_bi': 0, 'reg_bu': 0}",0.05496305164006503,200,69,0.1795336673649866,0,0
0.7114639798221933,0.6952738733712474,0.7063981855076703,0.7063117632661022,0.7048619504918033,0.005915656963802816,251,15.212229251861572,0.09437369281720139,0.5164339542388916,0.0424524877586675,"{'lr_all': 0.022424960979253086, 'n_epochs': 200, 'n_factors': 62, 'reg_all': 0.1374335985688157, 'reg_bi': 0, 'reg_bu': 0}",0.022424960979253086,200,62,0.1374335985688157,0,0
0.711469736636434,0.694962514258768,0.705610469872207,0.7050871162038107,0.704282459242805,0.0059356847940053754,169,31.030685424804688,0.07017694324609744,0.5949041247367859,0.06883747690387867,"{'lr_all': 0.04251121166390053, 'n_epochs': 200, 'n_factors': 176, 'reg_all': 0.1632388172363834, 'reg_bi': 0, 'reg_bu': 0}",0.04251121166390053,200,176,0.1632388172363834,0,0
0.7109288105004015,0.6964888421976515,0.7068217728169196,0.7052669756549277,0.7048766002924751,0.005265924024605526,252,18.11471951007843,0.7646282518585776,1.1938835382461548,0.08170096725331331,"{'lr_all': 0.03834074677780629, 'n_epochs': 200, 'n_factors': 45, 'reg_all': 0.09880170524842723, 'reg_bi': 0, 'reg_bu': 0}",0.03834074677780629,200,45,0.09880170524842723,0,0
0.7093989645270556,0.6945477399776387,0.7053330507056054,0.7041960111345528,0.7033689415862132,0.005447856072733401,33,15.549590170383453,0.7492955070417815,0.6154599785804749,0.08973768738416929,"{'lr_all': 0.036647682407402724, 'n_epochs': 200, 'n_factors': 33, 'reg_all': 0.15052028812514007, 'reg_bi': 0, 'reg_bu': 0}",0.036647682407402724,200,33,0.15052028812514007,0,0
0.7105750251832875,0.6951366917936227,0.7056305111299097,0.704767857343356,0.704027521362544,0.0055909375391123015,125,19.194927513599396,0.04315166502451301,0.526536762714386,0.0571259436486034,"{'lr_all': 0.02645235840055366, 'n_epochs': 200, 'n_factors': 90, 'reg_all': 0.1565144360994798, 'reg_bi': 0, 'reg_bu': 0}",0.02645235840055366,200,90,0.1565144360994798,0,0
0.7093093440739014,0.6958963098103167,0.7057560733652042,0.7061619770973082,0.7042809260866826,0.005032424613295052,168,8.916812241077423,0.17627432580870592,0.6028225421905518,0.058501298869360535,"{'lr_all': 0.0377313481475035, 'n_epochs': 200, 'n_factors': 14, 'reg_all': 0.14450258130685903, 'reg_bi': 0, 'reg_bu': 0}",0.0377313481475035,200,14,0.14450258130685903,0,0
0.7129949873063205,0.6968385799951694,0.7078988459750312,0.7063575646616123,0.7060224944845334,0.005843648441626244,363,17.325994193553925,0.05699162500353024,0.5250919461250305,0.013975710635704075,"{'lr_all': 0.06840005082397001, 'n_epochs': 200, 'n_factors': 78, 'reg_all': 0.14927888315869664, 'reg_bi': 0, 'reg_bu': 0}",0.06840005082397001,200,78,0.14927888315869664,0,0
0.708281395190424,0.6938590716950971,0.7076035452295423,0.7043443363952071,0.7035220871275676,0.005774064309081636,52,9.842674791812897,0.04925699840776453,0.499456524848938,0.006220634007996956,"{'lr_all': 0.04034252631841565, 'n_epochs': 200, 'n_factors': 19, 'reg_all': 0.13695755059963066, 'reg_bi': 0, 'reg_bu': 0}",0.04034252631841565,200,19,0.13695755059963066,0,0
0.7098137425305907,0.6949563147542894,0.7062689064367955,0.7028108640360325,0.703462456939427,0.005499863989848629,49,13.164967834949493,0.04328195579641819,0.5885592699050903,0.04181334728246356,"{'lr_all': 0.02529507814396704, 'n_epochs': 200, 'n_factors': 41, 'reg_all': 0.12669148171003541, 'reg_bi': 0, 'reg_bu': 0}",0.02529507814396704,200,41,0.12669148171003541,0,0
0.7144459845374591,0.6996701691757999,0.7105980420787624,0.7080513276941262,0.7081913808715369,0.0054208566859906705,438,19.551321387290955,0.13853428593297074,0.5234984755516052,0.05438752499778635,"{'lr_all': 0.028946780738856016, 'n_epochs': 200, 'n_factors': 91, 'reg_all': 0.09101035372560246, 'reg_bi': 0, 'reg_bu': 0}",0.028946780738856016,200,91,0.09101035372560246,0,0
0.7222733934302952,0.7054493906909297,0.7165831976901743,0.7158823891963202,0.7150470927519299,0.006070268628264725,485,74.05570948123932,0.19202687260835022,0.7408031821250916,0.08186468371138811,"{'lr_all': 0.016929118715536897, 'n_epochs': 200, 'n_factors': 525, 'reg_all': 0.12965409251156554, 'reg_bi': 0, 'reg_bu': 0}",0.016929118715536897,200,525,0.12965409251156554,0,0
0.7108819615332232,0.69488848751222,0.7054700470261753,0.7042852194162137,0.703881428871958,0.005756891658800504,105,14.316317617893219,0.06480068637198208,0.5326308012008667,0.04500609218607624,"{'lr_all': 0.04575404824250668, 'n_epochs': 200, 'n_factors': 53, 'reg_all': 0.16048655288189723, 'reg_bi': 0, 'reg_bu': 0}",0.04575404824250668,200,53,0.16048655288189723,0,0
0.711432194236767,0.6978265077693919,0.7075993780911286,0.7049844212353878,0.7054606253331689,0.004968410707922886,310,15.96724933385849,0.09650736250686288,0.5324353575706482,0.04858917545858607,"{'lr_all': 0.04437981606729222, 'n_epochs': 200, 'n_factors': 70, 'reg_all': 0.09182538769300672, 'reg_bi': 0, 'reg_bu': 0}",0.04437981606729222,200,70,0.09182538769300672,0,0
0.7116318175622567,0.6955501344318205,0.7064415888900709,0.7051098566289559,0.704683349378276,0.005808832498395658,231,12.341913342475891,0.0900914058461745,0.5189420580863953,0.021159787216792188,"{'lr_all': 0.05369533164135039, 'n_epochs': 200, 'n_factors': 42, 'reg_all': 0.1619524912118441, 'reg_bi': 0, 'reg_bu': 0}",0.05369533164135039,200,42,0.1619524912118441,0,0
0.7104446703606944,0.6947647949969887,0.7057326139923854,0.7035309855358257,0.7036182662214735,0.0056890647431981035,63,11.408844888210297,0.058717418281856046,0.5109496712684631,0.021240977536923753,"{'lr_all': 0.022162677571328688, 'n_epochs': 200, 'n_factors': 34, 'reg_all': 0.16352163197903105, 'reg_bi': 0, 'reg_bu': 0}",0.022162677571328688,200,34,0.16352163197903105,0,0
0.7106055835282727,0.6951252215127101,0.7051660558959789,0.7043520096775739,0.703812217653634,0.005561878623151499,96,15.627218782901764,0.16363072403422113,0.522587776184082,0.0586547110378022,"{'lr_all': 0.03528615657420161, 'n_epochs': 200, 'n_factors': 47, 'reg_all': 0.17043600607154458, 'reg_bi': 0, 'reg_bu': 0}",0.03528615657420161,200,47,0.17043600607154458,0,0
0.7189853458271019,0.7013532699482586,0.7136730194161294,0.713960810148083,0.7119931113348932,0.006495989103046709,475,23.36209148168564,0.11018679333134693,0.5324263572692871,0.044983933042298495,"{'lr_all': 0.013533869047019947, 'n_epochs': 200, 'n_factors': 122, 'reg_all': 0.12720976991795258, 'reg_bi': 0, 'reg_bu': 0}",0.013533869047019947,200,122,0.12720976991795258,0,0
0.7103625056888649,0.6950063880663103,0.7055619437876333,0.7048655354504141,0.7039490932483057,0.005579986296506953,115,15.22152441740036,0.06571371804011722,0.5260327458381653,0.014062538203631798,"{'lr_all': 0.027016783762444957, 'n_epochs': 200, 'n_factors': 58, 'reg_all': 0.16805505572615376, 'reg_bi': 0, 'reg_bu': 0}",0.027016783762444957,200,58,0.16805505572615376,0,0
0.7116728677681408,0.6952402685453011,0.7057017752558704,0.7050339063154422,0.7044122044711886,0.005892604393053795,190,16.968221724033356,0.04014199707110807,0.5956275463104248,0.05848507397428028,"{'lr_all': 0.04276804427464694, 'n_epochs': 200, 'n_factors': 75, 'reg_all': 0.17274174528852898, 'reg_bi': 0, 'reg_bu': 0}",0.04276804427464694,200,75,0.17274174528852898,0,0
0.7176545035677125,0.7032734726295751,0.7142147014647289,0.711398731799035,0.7116353523652629,0.005311785127933351,471,10.939159870147705,0.10452078415735848,0.49809396266937256,0.025893440337300327,"{'lr_all': 0.0216449229965776, 'n_epochs': 200, 'n_factors': 30, 'reg_all': 0.08786882265734844, 'reg_bi': 0, 'reg_bu': 0}",0.0216449229965776,200,30,0.08786882265734844,0,0
0.7105375068445682,0.6956643263960057,0.7064884778039995,0.7040773242746642,0.7041919088298094,0.00543768413489874,156,16.34196001291275,0.16763892256973306,0.5502660274505615,0.04942886093166887,"{'lr_all': 0.04398723032093433, 'n_epochs': 200, 'n_factors': 68, 'reg_all': 0.11218016908004926, 'reg_bi': 0, 'reg_bu': 0}",0.04398723032093433,200,68,0.11218016908004926,0,0
