split0_test_rmse,split1_test_rmse,split2_test_rmse,split3_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_factors,param_cache_ratings,param_n_epochs,param_lr_all,param_reg_bu,param_reg_bi,param_reg_pu,param_reg_qi,param_reg_yj
0.9279973681168008,0.9400321585303676,0.9671294630357807,0.931213821909625,0.9415932028981435,0.015387622578241524,400,1.0118456482887268,0.011582767844314603,0.0911109447479248,0.004110218354660355,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.6000000000000001, 'reg_bi': 1.0, 'reg_pu': 0.4, 'reg_qi': 0.7000000000000001, 'reg_yj': 0.9}",1,True,350,0.0025,0.6000000000000001,1.0,0.4,0.7000000000000001,0.9
0.8490885585844311,0.8632589139468757,0.8806661539232827,0.8547548068457184,0.861942108325077,0.01192890296820853,262,1.0265805125236511,0.01443290220640169,0.07879668474197388,0.002685407466018046,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.9, 'reg_bi': 0.4, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.30000000000000004, 'reg_yj': 0.30000000000000004}",1,True,350,0.0025,0.9,0.4,0.30000000000000004,0.30000000000000004,0.30000000000000004
0.9606366646404034,0.9788055998351789,1.001221111553308,0.9708477465453488,0.9778777806435598,0.014936945863116145,448,1.0318621397018433,0.008562531063476339,0.07486402988433838,0.008040999960757111,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.9, 'reg_bi': 0.7000000000000001, 'reg_pu': 0.5, 'reg_qi': 0.8, 'reg_yj': 0.30000000000000004}",1,True,350,0.0025,0.9,0.7000000000000001,0.5,0.8,0.30000000000000004
0.982815612277622,1.0013709477988306,1.0210716770178012,0.996644473073005,1.0004756775418147,0.0137072310849539,466,1.0086945295333862,0.014598315327689255,0.07911849021911621,0.004698054468624408,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.7000000000000001, 'reg_bi': 0.4, 'reg_pu': 0.9, 'reg_qi': 0.7000000000000001, 'reg_yj': 0.4}",1,True,350,0.0025,0.7000000000000001,0.4,0.9,0.7000000000000001,0.4
1.102149143057529,1.1294047804578737,1.1460133188732688,1.0865674187698109,1.1160336652896206,0.023122532254371962,498,1.0197662711143494,0.019105974886599156,0.0899617075920105,0.011539103418244588,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.30000000000000004, 'reg_bi': 0.30000000000000004, 'reg_pu': 0.8, 'reg_qi': 1.0, 'reg_yj': 0.8}",1,True,350,0.0025,0.30000000000000004,0.30000000000000004,0.8,1.0,0.8
0.8730375525593792,0.8845843212682807,0.9053747528678624,0.8793821263734656,0.885594688267247,0.012130018338269238,305,1.0145867466926575,0.021876195985356093,0.07894492149353027,0.012608267972263162,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.8, 'reg_bi': 0.6000000000000001, 'reg_pu': 0.4, 'reg_qi': 0.5, 'reg_yj': 0.1}",1,True,350,0.0025,0.8,0.6000000000000001,0.4,0.5,0.1
0.7340176865226995,0.7370980331261754,0.7512299048097997,0.7337521824566408,0.7390244517288289,0.007168484753631618,43,0.9653772115707397,0.04026759093029001,0.07629066705703735,0.004775384940964369,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.30000000000000004, 'reg_bi': 0.2, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.1, 'reg_yj': 0.5}",1,True,350,0.0025,0.30000000000000004,0.2,0.30000000000000004,0.1,0.5
0.7924469679253369,0.8127398414283327,0.8376589432002277,0.8095244871613471,0.8130925599288111,0.016144683411471374,163,1.0268182754516602,0.031495494270113236,0.08354395627975464,0.01227261451955024,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.0, 'reg_bi': 0.1, 'reg_pu': 0.7000000000000001, 'reg_qi': 0.30000000000000004, 'reg_yj': 1.0}",1,True,350,0.0025,0.0,0.1,0.7000000000000001,0.30000000000000004,1.0
0.8499332366448654,0.8692687911260591,0.8842014559108238,0.8829447137798259,0.8715870493653934,0.013805630373548709,283,1.0517359972000122,0.0782844477499796,0.10771143436431885,0.05705530936767815,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.8, 'reg_bi': 0.0, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.8, 'reg_yj': 1.0}",1,True,350,0.0025,0.8,0.0,0.30000000000000004,0.8,1.0
0.8704820983272692,0.8689206546697305,0.8928360055992641,0.8601663278863131,0.8731012716206442,0.012053112890952733,287,0.9794490337371826,0.02948561768952897,0.08212518692016602,0.006487586548518172,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.7000000000000001, 'reg_bi': 0.9, 'reg_pu': 0.0, 'reg_qi': 0.6000000000000001, 'reg_yj': 0.5}",1,True,350,0.0025,0.7000000000000001,0.9,0.0,0.6000000000000001,0.5
0.9333532534375482,0.9479199132187394,1.0133110484857162,1.0172390109000626,0.9779558065105166,0.03769849436216836,449,1.0187212228775024,0.06347995153323556,0.08084380626678467,0.011022502348357494,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.30000000000000004, 'reg_bi': 0.1, 'reg_pu': 0.8, 'reg_qi': 0.6000000000000001, 'reg_yj': 0.8}",1,True,350,0.0025,0.30000000000000004,0.1,0.8,0.6000000000000001,0.8
0.7339033884716625,0.7316324237197243,0.7405079758828146,0.7315461064028674,0.7343974736192671,0.0036523332951560934,36,0.9917661547660828,0.016036841461545392,0.08349573612213135,0.004154089102871376,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.4, 'reg_bi': 0.1, 'reg_pu': 0.5, 'reg_qi': 0.0, 'reg_yj': 0.1}",1,True,350,0.0025,0.4,0.1,0.5,0.0,0.1
0.851684843088191,0.8655916035833208,0.8821926807900528,0.8481993410929513,0.861917117138629,0.013392881914451758,261,1.0124781131744385,0.012244126875069093,0.08187425136566162,0.012271503703340025,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.1, 'reg_bi': 1.0, 'reg_pu': 0.8, 'reg_qi': 0.5, 'reg_yj': 0.5}",1,True,350,0.0025,0.1,1.0,0.8,0.5,0.5
0.9585433862796828,0.9770094461669611,1.0000881645353619,0.968914967047615,0.9761389910074052,0.01529797725814467,445,1.0179246068000793,0.015355192715888056,0.07565855979919434,0.008650258971098035,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.7000000000000001, 'reg_bi': 0.7000000000000001, 'reg_pu': 0.6000000000000001, 'reg_qi': 0.7000000000000001, 'reg_yj': 0.6000000000000001}",1,True,350,0.0025,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.6000000000000001
0.883500504384363,0.9037565546356694,0.920123821212852,0.9129584187314671,0.9050848247410879,0.013746018368401672,349,0.9951336979866028,0.04569159248691482,0.07089740037918091,0.009348872054330238,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.4, 'reg_bi': 0.0, 'reg_pu': 0.7000000000000001, 'reg_qi': 0.6000000000000001, 'reg_yj': 0.2}",1,True,350,0.0025,0.4,0.0,0.7000000000000001,0.6000000000000001,0.2
0.9404123743504141,0.9596936914272822,0.9754473851494476,0.9377029011673597,0.9533140880236258,0.015335787818161238,410,1.0529298186302185,0.04854554104015695,0.1070106029510498,0.041088704881435775,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.1, 'reg_bi': 0.9, 'reg_pu': 1.0, 'reg_qi': 0.8, 'reg_yj': 0.4}",1,True,350,0.0025,0.1,0.9,1.0,0.8,0.4
0.7320507359858855,0.744178846942511,0.761462818019716,0.7397821510362297,0.7443686379960857,0.010782086809728928,46,1.0071521997451782,0.012003601209892871,0.07972997426986694,0.0031491368376898744,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.1, 'reg_bi': 0.1, 'reg_pu': 0.1, 'reg_qi': 0.6000000000000001, 'reg_yj': 0.9}",1,True,350,0.0025,0.1,0.1,0.1,0.6000000000000001,0.9
0.7320073165195706,0.748969758521239,0.7515205184422553,0.7534460901031305,0.7464859208965489,0.008508680301350498,52,0.9876652956008911,0.046088106730932075,0.07806128263473511,0.00723573517334845,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.5, 'reg_bi': 0.0, 'reg_pu': 0.6000000000000001, 'reg_qi': 0.1, 'reg_yj': 0.9}",1,True,350,0.0025,0.5,0.0,0.6000000000000001,0.1,0.9
1.050115210268551,1.070959513873488,1.0915766442494519,1.0674177601360446,1.0700172821318839,0.014735534216914519,492,1.0286411046981812,0.06682234306660592,0.08002668619155884,0.006666056180385955,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.6000000000000001, 'reg_bi': 0.30000000000000004, 'reg_pu': 0.7000000000000001, 'reg_qi': 1.0, 'reg_yj': 0.8}",1,True,350,0.0025,0.6000000000000001,0.30000000000000004,0.7000000000000001,1.0,0.8
0.8421841596088366,0.8583576032735178,0.8728661294835961,0.8525526950308429,0.8564901468491983,0.011088563911549727,248,1.0054672956466675,0.0283320786565358,0.07113581895828247,0.008380925340200327,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 1.0, 'reg_bi': 0.30000000000000004, 'reg_pu': 0.4, 'reg_qi': 0.30000000000000004, 'reg_yj': 0.1}",1,True,350,0.0025,1.0,0.30000000000000004,0.4,0.30000000000000004,0.1
0.8285332990970401,0.8356814728072487,0.859937245574285,0.8271087184885524,0.8378151839917816,0.013178771972856006,217,1.0171952843666077,0.02157032894017254,0.08570492267608643,0.00419174910872559,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.4, 'reg_bi': 0.7000000000000001, 'reg_pu': 0.2, 'reg_qi': 1.0, 'reg_yj': 0.1}",1,True,350,0.0025,0.4,0.7000000000000001,0.2,1.0,0.1
1.0141377685734174,1.0312676144389161,1.0521151336121248,1.0251036328036593,1.0306560373570295,0.013825241756877837,480,1.0021064281463623,0.034791695990095024,0.07807272672653198,0.015567288683491085,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 1.0, 'reg_bi': 1.0, 'reg_pu': 0.8, 'reg_qi': 1.0, 'reg_yj': 0.1}",1,True,350,0.0025,1.0,1.0,0.8,1.0,0.1
0.6988016117567121,0.6969795433135558,0.7109899090151681,0.6946830796469237,0.7003635359330899,0.00630631432931266,8,1.0325899124145508,0.00975858496267426,0.08163422346115112,0.014668252228066076,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.0, 'reg_bi': 0.1, 'reg_pu': 0.0, 'reg_qi': 0.2, 'reg_yj': 0.1}",1,True,350,0.0025,0.0,0.1,0.0,0.2,0.1
0.704949601170745,0.6918471332923164,0.702108211818779,0.7039615535116062,0.7007166249483616,0.005221399365457439,9,1.0019540190696716,0.03757208259904242,0.07636606693267822,0.007268790144956546,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.0, 'reg_bi': 1.0, 'reg_pu': 0.5, 'reg_qi': 0.0, 'reg_yj': 1.0}",1,True,350,0.0025,0.0,1.0,0.5,0.0,1.0
0.7452663352778968,0.7300621771582491,0.7536099584911405,0.7247466921331999,0.7384212907651215,0.011558759554014005,41,1.017140507698059,0.07431085638245148,0.07944220304489136,0.006514428139227819,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.0, 'reg_bi': 0.6000000000000001, 'reg_pu': 0.0, 'reg_qi': 0.4, 'reg_yj': 1.0}",1,True,350,0.0025,0.0,0.6000000000000001,0.0,0.4,1.0
0.8712665525751061,0.8759650183353646,0.8967047343948744,0.8721755017905689,0.8790279517739785,0.010356707891207207,297,1.0531971454620361,0.11945218999588647,0.084755539894104,0.012616111345263007,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.9, 'reg_bi': 1.0, 'reg_pu': 0.5, 'reg_qi': 0.1, 'reg_yj': 0.9}",1,True,350,0.0025,0.9,1.0,0.5,0.1,0.9
0.7220906363500998,0.7024457095525658,0.7214158115655386,0.7128048803847674,0.7146892594632429,0.00796056345262124,19,1.1007569432258606,0.14024412816741172,0.08489501476287842,0.012160504319408313,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.2, 'reg_bi': 0.5, 'reg_pu': 0.1, 'reg_qi': 0.0, 'reg_yj': 0.5}",1,True,350,0.0025,0.2,0.5,0.1,0.0,0.5
0.8051096456393537,0.8071888865250532,0.8322289632346216,0.8029201029509693,0.8118618995874994,0.011855410085241987,160,0.9536698460578918,0.045013071935662056,0.07580870389938354,0.01134580437548656,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.4, 'reg_bi': 0.8, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.30000000000000004, 'reg_yj': 0.8}",1,True,350,0.0025,0.4,0.8,0.30000000000000004,0.30000000000000004,0.8
0.7702784589705944,0.7657283975291299,0.789691038688158,0.7618640294653184,0.7718904811633002,0.010699993833082577,97,0.9804348945617676,0.04758040866327547,0.0754326581954956,0.017172084431061822,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.30000000000000004, 'reg_bi': 0.5, 'reg_pu': 0.1, 'reg_qi': 0.4, 'reg_yj': 0.4}",1,True,350,0.0025,0.30000000000000004,0.5,0.1,0.4,0.4
0.7617399969684722,0.7862658256193742,0.7743229316918422,0.7613847966586516,0.770928387734585,0.010274563069091334,96,0.9652664661407471,0.04292117523177275,0.07663071155548096,0.008505722284844218,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.9, 'reg_bi': 0.1, 'reg_pu': 0.0, 'reg_qi': 0.8, 'reg_yj': 0.7000000000000001}",1,True,350,0.0025,0.9,0.1,0.0,0.8,0.7000000000000001
0.8839257033155388,0.8881135241747581,0.9138917656272652,0.8816259465028597,0.8918892349051054,0.012914335773710347,319,1.0261322855949402,0.05778989409517887,0.08502578735351562,0.0036610435812171205,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.8, 'reg_bi': 1.0, 'reg_pu': 0.1, 'reg_qi': 0.9, 'reg_yj': 0.1}",1,True,350,0.0025,0.8,1.0,0.1,0.9,0.1
0.8926003182753915,0.8995168903938128,0.9212177811213732,0.8861205684537912,0.8998638895610922,0.013207454675969685,337,1.0155420303344727,0.06702250062343441,0.07110100984573364,0.010577738801292329,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.8, 'reg_bi': 0.7000000000000001, 'reg_pu': 0.0, 'reg_qi': 0.8, 'reg_yj': 0.9}",1,True,350,0.0025,0.8,0.7000000000000001,0.0,0.8,0.9
0.8052394366011713,0.8253797552310365,0.8389062068031511,0.8326064264062522,0.8255329562604028,0.012656304957395302,193,1.0056743621826172,0.014919820374519607,0.07371944189071655,0.007116023442757558,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.30000000000000004, 'reg_bi': 0.0, 'reg_pu': 1.0, 'reg_qi': 0.2, 'reg_yj': 0.8}",1,True,350,0.0025,0.30000000000000004,0.0,1.0,0.2,0.8
0.77522807813889,0.7763072816029281,0.7944489660916602,0.7729523735363544,0.7797341748424581,0.008581468627806477,107,1.0011586546897888,0.07512667122450035,0.08680927753448486,0.0073189535782005755,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.4, 'reg_bi': 0.5, 'reg_pu': 0.5, 'reg_qi': 0.1, 'reg_yj': 1.0}",1,True,350,0.0025,0.4,0.5,0.5,0.1,1.0
0.7641216399255935,0.7847548745753217,0.7851696439791183,0.7863333076483336,0.7800948665320917,0.009240280797724425,109,1.0313321948051453,0.09001622481763535,0.09826374053955078,0.03674517856049688,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.8, 'reg_bi': 0.0, 'reg_pu': 0.1, 'reg_qi': 0.9, 'reg_yj': 0.2}",1,True,350,0.0025,0.8,0.0,0.1,0.9,0.2
0.7449931734992098,0.7421529083115354,0.755133691399044,0.7458512752710315,0.7470327621202051,0.004873239715333146,53,0.9623245596885681,0.036101793097448084,0.07554298639297485,0.007613824960360787,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.4, 'reg_bi': 0.2, 'reg_pu': 0.6000000000000001, 'reg_qi': 0.0, 'reg_yj': 0.6000000000000001}",1,True,350,0.0025,0.4,0.2,0.6000000000000001,0.0,0.6000000000000001
0.8317743933473067,0.8421360793240061,0.8632925535899234,0.8331139568310818,0.8425792457730796,0.012605296980983258,225,1.0142775774002075,0.06808044767247888,0.08256888389587402,0.01666574322883252,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.4, 'reg_bi': 0.8, 'reg_pu': 0.6000000000000001, 'reg_qi': 0.4, 'reg_yj': 0.30000000000000004}",1,True,350,0.0025,0.4,0.8,0.6000000000000001,0.4,0.30000000000000004
0.8501772102535856,0.855256775922376,0.87807486793824,0.8502876953819246,0.8584491373740316,0.011515146389575513,252,1.0380827188491821,0.07586441596664929,0.08182883262634277,0.00778705916017516,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.7000000000000001, 'reg_bi': 0.9, 'reg_pu': 0.4, 'reg_qi': 0.2, 'reg_yj': 0.7000000000000001}",1,True,350,0.0025,0.7000000000000001,0.9,0.4,0.2,0.7000000000000001
0.9529166915360008,0.9723731565537528,0.9907058199141539,0.9517653301899307,0.9669402495484596,0.015978557273746443,430,0.995334267616272,0.030441714664048075,0.07813292741775513,0.0059224258993405415,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.0, 'reg_bi': 0.7000000000000001, 'reg_pu': 0.5, 'reg_qi': 1.0, 'reg_yj': 1.0}",1,True,350,0.0025,0.0,0.7000000000000001,0.5,1.0,1.0
0.9051686479607851,0.9210325818045074,0.9422813289290106,0.9093002975005208,0.9194457140487059,0.01441134578423406,373,0.9775093197822571,0.020841878191929984,0.06718558073043823,0.004374711087396798,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.4, 'reg_bi': 0.7000000000000001, 'reg_pu': 0.8, 'reg_qi': 0.6000000000000001, 'reg_yj': 0.4}",1,True,350,0.0025,0.4,0.7000000000000001,0.8,0.6000000000000001,0.4
0.9315234870788772,0.9485549016602448,0.9710019188850841,0.9441467299148478,0.9488067593847636,0.014257593711930945,405,1.0130236148834229,0.028569402976102252,0.07790488004684448,0.005985498153826216,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.6000000000000001, 'reg_bi': 0.4, 'reg_pu': 0.5, 'reg_qi': 0.8, 'reg_yj': 0.5}",1,True,350,0.0025,0.6000000000000001,0.4,0.5,0.8,0.5
0.804915086353146,0.8087203191917354,0.835055799018038,0.7991894292466257,0.8119701584523862,0.013753448084962087,161,0.9907749891281128,0.03425279945925683,0.07571375370025635,0.008334624644702684,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.2, 'reg_bi': 1.0, 'reg_pu': 0.2, 'reg_qi': 0.9, 'reg_yj': 0.2}",1,True,350,0.0025,0.2,1.0,0.2,0.9,0.2
0.818059169109141,0.8001313403559995,0.8213264038409646,0.8028673347392971,0.8105960620113506,0.009220653825830498,157,1.0103031992912292,0.016586901558170154,0.08031672239303589,0.009331475455708416,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.6000000000000001, 'reg_bi': 0.6000000000000001, 'reg_pu': 0.0, 'reg_qi': 0.0, 'reg_yj': 0.6000000000000001}",1,True,350,0.0025,0.6000000000000001,0.6000000000000001,0.0,0.0,0.6000000000000001
0.9205342786350269,0.9522184229064042,0.9724239796839678,0.951411609884486,0.9491470727774713,0.01854095267033996,406,1.0241684913635254,0.05669665014677675,0.07835358381271362,0.008081230962739232,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.0, 'reg_bi': 0.1, 'reg_pu': 0.8, 'reg_qi': 0.7000000000000001, 'reg_yj': 0.7000000000000001}",1,True,350,0.0025,0.0,0.1,0.8,0.7000000000000001,0.7000000000000001
0.8386586638589225,0.822741601296774,0.845004008160075,0.8122674291610437,0.8296679256192039,0.01291104224496886,203,0.9964995384216309,0.008812685022214007,0.09219950437545776,0.03662674737658024,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.6000000000000001, 'reg_bi': 0.30000000000000004, 'reg_pu': 0.8, 'reg_qi': 0.2, 'reg_yj': 0.0}",1,True,350,0.0025,0.6000000000000001,0.30000000000000004,0.8,0.2,0.0
0.9053140773894955,0.8916143909774941,0.9285185164052052,0.8949913462443415,0.905109582754134,0.014426701839753031,350,1.0059826374053955,0.08521486761769194,0.08051156997680664,0.009724629998514058,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.8, 'reg_bi': 0.5, 'reg_pu': 0.5, 'reg_qi': 1.0, 'reg_yj': 0.0}",1,True,350,0.0025,0.8,0.5,0.5,1.0,0.0
0.7132236053042699,0.6925958885325108,0.70550712906002,0.6957311874597678,0.701764452589142,0.008151421089235902,11,0.9911602139472961,0.023728800392538545,0.07738280296325684,0.005059712836498348,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.1, 'reg_bi': 0.4, 'reg_pu': 0.0, 'reg_qi': 0.0, 'reg_yj': 0.4}",1,True,350,0.0025,0.1,0.4,0.0,0.0,0.4
0.8111672347546297,0.8195467611334508,0.8377139072729671,0.8065654857690084,0.818748347232514,0.011897744662818911,180,1.0531078577041626,0.060370134388686,0.08950954675674438,0.003413501321039026,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.2, 'reg_bi': 0.7000000000000001, 'reg_pu': 0.7000000000000001, 'reg_qi': 0.4, 'reg_yj': 0.30000000000000004}",1,True,350,0.0025,0.2,0.7000000000000001,0.7000000000000001,0.4,0.30000000000000004
0.859519956771726,0.8724520070987821,0.8941199728776039,0.8581964817514862,0.8710721046248995,0.01442517024363484,281,1.0068479180335999,0.018352060272172135,0.0784982442855835,0.005702173296304226,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.0, 'reg_bi': 0.6000000000000001, 'reg_pu': 0.30000000000000004, 'reg_qi': 1.0, 'reg_yj': 0.5}",1,True,350,0.0025,0.0,0.6000000000000001,0.30000000000000004,1.0,0.5
1.0008945890427137,1.0198385781699648,1.0388895178632507,1.0155086020826205,1.0187828217896373,0.013565611247094527,474,1.0331832766532898,0.0557125020328958,0.07883304357528687,0.004797458679414082,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.30000000000000004, 'reg_bi': 0.30000000000000004, 'reg_pu': 0.8, 'reg_qi': 1.0, 'reg_yj': 0.4}",1,True,350,0.0025,0.30000000000000004,0.30000000000000004,0.8,1.0,0.4
0.922307585669171,0.9435494642704857,0.9611082578867846,0.9282090054821498,0.9387935783271477,0.015036493201418694,399,1.038281798362732,0.050226802124059555,0.07193952798843384,0.008310498568813947,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.0, 'reg_bi': 0.5, 'reg_pu': 0.7000000000000001, 'reg_qi': 0.8, 'reg_yj': 0.6000000000000001}",1,True,350,0.0025,0.0,0.5,0.7000000000000001,0.8,0.6000000000000001
0.8661022975802941,0.871256811912,0.8906037963632266,0.8662778764257784,0.8735601955703247,0.010055375662027409,289,0.9949865341186523,0.07924262382143545,0.07492446899414062,0.00303155194046349,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 1.0, 'reg_bi': 0.6000000000000001, 'reg_pu': 0.30000000000000004, 'reg_qi': 0.1, 'reg_yj': 0.9}",1,True,350,0.0025,1.0,0.6000000000000001,0.30000000000000004,0.1,0.9
0.793369787066462,0.8035573954908404,0.8227268714196866,0.7964559896800258,0.8040275109142537,0.011410544501026515,139,1.0017042756080627,0.008867505254815923,0.08489936590194702,0.005111871243506948,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.30000000000000004, 'reg_bi': 0.4, 'reg_pu': 0.5, 'reg_qi': 0.30000000000000004, 'reg_yj': 0.6000000000000001}",1,True,350,0.0025,0.30000000000000004,0.4,0.5,0.30000000000000004,0.6000000000000001
0.97351985237458,0.991696762378003,1.0124361621256022,0.9880335845359152,0.9914215903535251,0.013907181171015533,461,1.02634197473526,0.10168389862439345,0.07950520515441895,0.00826635286431152,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.8, 'reg_bi': 0.4, 'reg_pu': 0.6000000000000001, 'reg_qi': 1.0, 'reg_yj': 0.2}",1,True,350,0.0025,0.8,0.4,0.6000000000000001,1.0,0.2
0.8786176130808845,0.8968860669876926,0.9154860619761999,0.8901575501364388,0.8952868230453039,0.013367299989023649,326,1.0045267939567566,0.011736089942572876,0.08037298917770386,0.009632556484742547,"{'n_factors': 1, 'cache_ratings': True, 'n_epochs': 350, 'lr_all': 0.0025, 'reg_bu': 0.7000000000000001, 'reg_bi': 0.4, 'reg_pu': 0.8, 'reg_qi': 0.30000000000000004, 'reg_yj': 0.9}",1,True,350,0.0025,0.7000000000000001,0.4,0.8,0.30000000000000004,0.9
